id,sentence_text,order_within_feedback_entry,feedback_entry_id,sentiment,team_id,feedback_date
1019606,Only frustration.,4,456180,0.7911,427,2022-04-13 00:00:00
1019607,But otherwise the device they recommend is really good.,5,456180,0.5848,427,2022-04-13 00:00:00
1019608,awesome app,1,456181,0.9982,427,2022-04-13 00:00:00
1019609,Awful... just awful,1,456182,-0.9999,427,2022-04-13 00:00:00
1019610,I love check ins with app saves so much tine.,1,456183,0.9926,427,2022-04-13 00:00:00
1019611,so helpful,1,456184,0.9804,427,2022-04-13 00:00:00
1019612,"Travel can be stressful, but United Airlines streamlines the process and makes you feel taken care of.",1,456185,0.9849,427,2022-04-13 00:00:00
1019613,"Their app is easy to use, and customer servive goes above and beyond.",2,456185,0.995,427,2022-04-13 00:00:00
1019614,"Thanks, United!",3,456185,0.9725,427,2022-04-13 00:00:00
1019615,excellent service..,1,456186,0.9965,427,2022-04-13 00:00:00
1019616,Very user friendly,1,456187,0.9925,427,2022-04-13 00:00:00
1019617,The app no longer saves boarding passes to Gpay.,1,456188,-0.6222,427,2022-04-13 00:00:00
1019618,"I'm on a Pixel 6 Pro",2,456188,0.5018,427,2022-04-13 00:00:00
1019619,not very user friendly,1,456189,-0.9977,427,2022-04-13 00:00:00
1019620,"it's all being taking care of",1,456190,0.9053,427,2022-04-13 00:00:00
1019621,Easy check in,1,456191,0.9641,427,2022-04-13 00:00:00
1019622,clunky,1,456192,-0.993,427,2022-04-13 00:00:00
1019623,changed flight from 8:45am to 5:45 am on Flight booked more than 6 months in advance.,1,456193,-0.6069,427,2022-04-13 00:00:00
1019624,We picked the departure time for a reason.,2,456193,-0.7706,427,2022-04-13 00:00:00
1019625,Probably an advantage for the airline but only gave us a 3 1/2 hour longer layover.,3,456193,-0.9507,427,2022-04-13 00:00:00
1019626,Seems presumptuous an airline can switch the flight by that many hours?,4,456193,-0.9477,427,2022-04-13 00:00:00
1019627,"App is OK but too hard to find some features that should be obvious like ""check bags"".",1,456194,-0.9992,427,2022-04-13 00:00:00
1019628,Why make it buried under so many layers?,2,456194,0.5081,427,2022-04-13 00:00:00
1019629,Why is there no obvious search feature?,3,456194,0.7514,427,2022-04-13 00:00:00
1019630,Love the app.,1,456195,0.9937,427,2022-04-13 00:00:00
1019631,Super helpful and has an intuitive layout,2,456195,0.9993,427,2022-04-13 00:00:00
1019632,"Why am I paying for a bag, I pay an annual fee.",1,456196,-0.9847,427,2022-04-13 00:00:00
1019633,Update: Been at least a month.,1,456197,-0.8431,427,2022-04-13 00:00:00
1019634,No fix.,2,456197,0.8714,427,2022-04-13 00:00:00
1019635,App no longer works at all.,3,456197,-0.9949,427,2022-04-13 00:00:00
1019636,Keeps force closing.,4,456197,0.7169,427,2022-04-13 00:00:00
1019637,Cant book anything or see anything via the app anymore.,5,456197,-0.7204,427,2022-04-13 00:00:00
1019638,makes check-in easy.,1,456198,0.9845,427,2022-04-13 00:00:00
1019639,"I don't travel often but United is the way to go:-) I'm a satisfied customer.",1,456199,0.9931,427,2022-04-13 00:00:00
1019640,Always the Best!,1,456200,0.9987,427,2022-04-13 00:00:00
1019641,"the app asked me to pay again on my bags at the check-in process, even after I have already payed, a week ago.",1,456201,-0.9861,427,2022-04-12 00:00:00
1019642,"don't know if it's in perhaps or not, but it's now forcing me to check about it and asked it cancelled.",2,456201,-0.9136,427,2022-04-12 00:00:00
1019643,"instead of saving me time, now it's making me spend more of it with having to solve it.",3,456201,-0.5705,427,2022-04-12 00:00:00
1019644,"If I add a credit card in 1 step, why can't it remember that card for the next step.",1,456202,-0.8224,427,2022-04-12 00:00:00
1019645,worst experience ever.,1,456203,-0.9989,427,2022-04-12 00:00:00
1019646,Flights delayed and accommodations were not good.,2,456203,-0.998,427,2022-04-12 00:00:00
1019647,I had to search on Google how scan my passport.,1,456204,-0.8258,427,2022-04-12 00:00:00
1019648,You give no instructions and it is not a simple process,2,456204,-0.9988,427,2022-04-12 00:00:00
1019649,Fly first Class With United,1,456205,0.9671,427,2022-04-12 00:00:00
1019650,easy to use,1,456206,0.9783,427,2022-04-12 00:00:00
1019651,"I haven't had an issue with this app.",1,456207,0.7452,427,2022-04-12 00:00:00
1019652,Buggy.,1,456208,-0.7999,427,2022-04-12 00:00:00
1019653,Can no longer save boarding pass to the device.,2,456208,-0.9258,427,2022-04-12 00:00:00
1019654,"It is not a GPay thing, but a United thing.",3,456208,-0.7901,427,2022-04-12 00:00:00
1019655,"It used to work, but now it does not.",4,456208,-0.9958,427,2022-04-12 00:00:00
1019656,Bummer,5,456208,-0.9271,427,2022-04-12 00:00:00
1019657,"Can't load it",1,456209,-0.7514,427,2022-04-12 00:00:00
1019658,I had to redo check-in 3 times wasting 20 minutes of my life because of poor app design.,1,456210,-0.9935,427,2022-04-12 00:00:00
1019659,PC DENPV,1,456211,0.6229,427,2022-04-12 00:00:00
1019660,Very good,1,456212,0.9929,427,2022-04-12 00:00:00
1019661,the website so far has been easy to navigate,1,456213,0.8034,427,2022-04-12 00:00:00
1019662,Wonderful,1,456214,0.9944,427,2022-04-12 00:00:00
1019663,Extremely hard to scan passport.,1,456215,-0.9942,427,2022-04-12 00:00:00
1019664,Took me an hour to get it to work.,2,456215,-0.9748,427,2022-04-12 00:00:00
1019665,"The bar with the code at the bottom of the picture page needs to be in the bottom bar of the screen, not in the light-colored frame.",3,456215,-0.9995,427,2022-04-12 00:00:00
1019666,"Fast and effective people, can take care of any issues.",1,456216,0.9976,427,2022-04-12 00:00:00
1019667,Only fly United.,2,456216,-0.7266,427,2022-04-12 00:00:00
1019668,too many stupid security questions.,1,456217,-0.9861,427,2022-04-12 00:00:00
1019669,The check in online is OK..I noticed I can pay for a checked bag..but no bag tag.. makes me think they will want to charge me again at the kiosk in Airport..,1,456218,-0.9926,427,2022-04-12 00:00:00
1019670,Always a pleasure to fly with UA,1,456219,0.9957,427,2022-04-12 00:00:00
1019671,"I have full 5G and it won't even download past 4%",1,456220,-0.9844,427,2022-04-12 00:00:00
1019672,Helpful fast and convenient,1,456221,0.9927,427,2022-04-12 00:00:00
1019673,cancelled flights,1,456222,-0.9895,427,2022-04-12 00:00:00
1019674,the.,1,456223,0.7753,427,2022-04-11 00:00:00
1019675,best app I use for the last 5 year,2,456223,0.9989,427,2022-04-11 00:00:00
1019676,Have you dealt with the flight staff yet?,1,456224,-0.6433,427,2022-04-11 00:00:00
1019677,"very easy to book, and check in",1,456225,0.9934,427,2022-04-11 00:00:00
1019678,Had to access on two devices to complete checkin.,1,456226,-0.9684,427,2022-04-11 00:00:00
1019679,App was not intuitive.,2,456226,-0.9992,427,2022-04-11 00:00:00
1019680,App provided conflicting pre-flight requirements.,3,456226,-0.5783,427,2022-04-11 00:00:00
1019681,"Doesn't scan passport.",1,456227,-0.9614,427,2022-04-11 00:00:00
1019682,"Shows passport in phone camera but doesn't scans Buggy software",2,456227,-0.9652,427,2022-04-11 00:00:00
1019683,great checkin,1,456228,0.9978,427,2022-04-11 00:00:00
1019684,complicated and buggy,1,456229,-0.987,427,2022-04-11 00:00:00
1019685,Easy to use,1,456230,0.9891,427,2022-04-11 00:00:00
1019686,basic function rarely work the first time,1,456231,-0.9636,427,2022-04-11 00:00:00
1019687,hard to link travel reservations to my account online,1,456232,-0.9829,427,2022-04-11 00:00:00
1019688,confusing interface,1,456233,-0.9925,427,2022-04-11 00:00:00
1019689,had a great experience flying for my first time on this plane.,1,456234,0.9897,427,2022-04-11 00:00:00
1019690,Ready to board to go back home...,2,456234,0.5493,427,2022-04-11 00:00:00
1019691,worst airline to travel with,1,456235,-0.998,427,2022-04-11 00:00:00
1019692,Horrible.,1,456236,-0.9996,427,2022-04-10 00:00:00
1019693,Flight was delayed by 3 hours in DC which then made me miss my connecting flight in NJ.,2,456236,-0.9854,427,2022-04-10 00:00:00
1019694,Then had to wait almost a hour in the H area of united to get a new flight which was the next day at 2pm..,3,456236,-0.8014,427,2022-04-10 00:00:00
1019695,"we paid for uogrades, less than 25 hours before the flight they moved out seats to basic seating.",1,456237,-0.9879,427,2022-04-10 00:00:00
1019696,then when we called they moved them up a row or two but lied to us about our seating be back what we paid for.,2,456237,-0.9769,427,2022-04-10 00:00:00
1019697,it took another phone call to rectify the situation.,3,456237,-0.9659,427,2022-04-10 00:00:00
1019698,Probably the last time i fly united.,4,456237,0.8315,427,2022-04-10 00:00:00
1019699,Quick and easy,1,456238,0.9943,427,2022-04-10 00:00:00
1019700,"Great airlines , really appreciated for my trip from CDG to atlanta",1,456239,0.9995,427,2022-04-10 00:00:00
1019701,easy to check i,1,456240,0.9907,427,2022-04-10 00:00:00
1019702,"didn't install all dependencies.",1,456241,-0.9888,427,2022-04-10 00:00:00
1019703,needed jumio,2,456241,0.8703,427,2022-04-10 00:00:00
1019704,Useless,1,456242,-0.9972,427,2022-04-10 00:00:00
1019705,Literally adding the same information 3 times.,1,456243,-0.7858,427,2022-04-10 00:00:00
1019706,Does not easily sync with desktop site.,2,456243,-0.9961,427,2022-04-10 00:00:00
1019707,pay for wifi?,1,456244,-0.8479,427,2022-04-10 00:00:00
1019708,Really,2,456244,0.8041,427,2022-04-10 00:00:00
1019709,The passport scanning is an epic fail for the app.,1,456245,-0.9741,427,2022-04-10 00:00:00
1019710,The new wallet feature was poorly implemented.,2,456245,-0.9996,427,2022-04-10 00:00:00
1019711,"The ability to delete a card is missing, and the ability to nickname a card is missing.",3,456245,-0.999,427,2022-04-10 00:00:00
1019712,why the hell do they require me to use their app in order to check in.,1,456246,0.6151,427,2022-04-10 00:00:00
1019713,this is a customer hating design pattern.,2,456246,-0.998,427,2022-04-10 00:00:00
1019714,easy to use app.,1,456247,0.9844,427,2022-04-10 00:00:00
1019715,it was hard to scan the passports.,1,456248,-0.9548,427,2022-04-10 00:00:00
1019716,required multiple tries and saves....,2,456248,0.8679,427,2022-04-10 00:00:00
1019717,No carry on ???,1,456249,-0.8132,427,2022-04-10 00:00:00
1019718,?Ridiculous !!!,2,456249,-0.9891,427,2022-04-10 00:00:00
1019719,App is not very friendly.,1,456250,-0.9987,427,2022-04-10 00:00:00
1019720,"Errors pop up like please review for errors, but it will not highlight or specify the fields it is questioning",2,456250,-0.9965,427,2022-04-10 00:00:00
1019721,Are you walking up to TSA right now?,1,456251,-0.8341,427,2022-04-10 00:00:00
1019722,Surprise!,2,456251,0.9462,427,2022-04-10 00:00:00
1019723,"Your session has ended, and now you need to scramble to log in.",3,456251,-0.9528,427,2022-04-10 00:00:00
1019724,App is okay however the airline sucks,1,456252,-0.9947,427,2022-04-10 00:00:00
1019725,UA does not follow CDC GUIDLINES or presidential exec.,1,456253,-0.9603,427,2022-04-09 00:00:00
1019726,order.,2,456253,0.8976,427,2022-04-09 00:00:00
1019727,More restrictive and barbaric masks policies are not better.,3,456253,-0.9951,427,2022-04-09 00:00:00
1019728,they are just pynitive.,4,456253,-0.6212,427,2022-04-09 00:00:00
1019729,App is relatively easy to navigate with the exception of finding current for upcoming flights.,1,456254,0.9703,427,2022-04-09 00:00:00
1019730,more easily.,2,456254,0.5241,427,2022-04-09 00:00:00
1019731,Pretty good app.,3,456254,0.9906,427,2022-04-09 00:00:00
1019732,The app could be easier to navigate through.,1,456255,-0.923,427,2022-04-09 00:00:00
1019733,"good app, easy to use",1,456256,0.9946,427,2022-04-09 00:00:00
1019734,good,1,456257,0.9668,427,2022-04-09 00:00:00
1019735,works but forces many redundant steps,1,456258,-0.9747,427,2022-04-09 00:00:00
1019736,looking for the option to add a pet and cannot find it,1,456259,-0.7618,427,2022-04-09 00:00:00
1019737,"The app might be great idk haven't used it much.",1,456260,-0.9762,427,2022-04-09 00:00:00
1019738,Uninstalling b/c company sucks and WILL NEVER book with them again.,2,456260,-0.9921,427,2022-04-09 00:00:00
1019739,0 stars for United Airlines.,3,456260,0.7418,427,2022-04-09 00:00:00
1019740,friendly,1,456261,0.9749,427,2022-04-09 00:00:00
1019741,"Got delayed or rebooked 4 times, flight 2 & a half days late, customer service for 5 hours, had to find a faster route via Skyscanner and call back a 5th time because it's more reliable and provide flight numbers for fastest route, when they rebook first leg of your flight automatically they don't change connecting flights.",1,456262,-0.6877,427,2022-04-09 00:00:00
1019742,0/10,2,456262,0.7204,427,2022-04-09 00:00:00
1019743,Your app crashes when you put the address in for contactless credot card.,1,456263,-0.9449,427,2022-04-09 00:00:00
1019744,"Your app has too tight of address line 1 verification, in that it doesn't recognize our street adress.",2,456263,-0.9979,427,2022-04-09 00:00:00
1019745,We bult 5 years ago.,3,456263,0.9027,427,2022-04-09 00:00:00
1019746,"Amazon caught up, please follow suite.",4,456263,-0.7712,427,2022-04-09 00:00:00
1019747,Very poor!,1,456264,-0.9999,427,2022-04-08 00:00:00
1019748,"They totally messed up my seating arrangements and I even purchased the insurance although they said, rest assured that we'll get seats just don't know where how is that possible?",2,456264,-0.9259,427,2022-04-08 00:00:00
1019749,Just disappointed,3,456264,-0.992,427,2022-04-08 00:00:00
1019750,great service,1,456265,0.9984,427,2022-04-08 00:00:00
1019751,All is great except very hard to scan passport.,1,456266,0.9395,427,2022-04-08 00:00:00
1019752,few instructions and have to hold very still,2,456266,-0.7679,427,2022-04-08 00:00:00
1019753,good sevice,1,456267,0.9966,427,2022-04-08 00:00:00
1019754,Always have a great experience with United.,1,456268,0.9906,427,2022-04-08 00:00:00
1019755,Worked on Tuesday.,1,456269,0.9184,427,2022-04-08 00:00:00
1019756,"Couldn't play a video since",2,456269,-0.961,427,2022-04-08 00:00:00
1019757,They dont link the credit cards benefits to the checkin process like other airlines.,1,456270,-0.8433,427,2022-04-08 00:00:00
1019758,1 bag shd be free but it is asking for $.,2,456270,-0.9761,427,2022-04-08 00:00:00
1019759,Have been trying to download this to Abdroid for 2 days without success.,1,456271,-0.968,427,2022-04-08 00:00:00
1019760,Pretty frustrating.,2,456271,-0.9947,427,2022-04-08 00:00:00
1019761,United purposely ignores emails after they admit fault and that they owe you money.,1,456272,-0.9435,427,2022-04-08 00:00:00
1019762,Super scummy.,2,456272,-0.9959,427,2022-04-08 00:00:00
1019763,all good,1,456273,0.9762,427,2022-04-08 00:00:00
1019764,very helpful and the app is a good guide to help prepare for travel,1,456274,0.9961,427,2022-04-08 00:00:00
1019765,They require you to download this app to scan your passport just to waste your time and not work.,1,456275,-0.9978,427,2022-04-07 00:00:00
1019766,They literally just want people to download their bait app.,2,456275,-0.7189,427,2022-04-07 00:00:00
1019767,Get on with it,1,456276,-0.8638,427,2022-04-07 00:00:00
1019768,"This app tracks 23 separate pieces of information about you, your phone, your location, and anything else it can get its hands on.",1,456277,-0.8019,427,2022-04-07 00:00:00
1019769,My recommendation is to install it long enough to watch your movie on the airplane and then disable the piece of s##t.,2,456277,-0.5223,427,2022-04-07 00:00:00
1019770,"this website sucks from beginning to end not user friendly does not upload every time it says it's completed it continues to ask for the same information all over again could not even decipher at the fact that I was born in one country and I am now a citizen of the United States And my nationality and my citizenship do not match your customer service was horrible the flight is horrible the website is horrible everything about this experience was horrible beginning to end horrible",1,456278,-1,427,2022-04-07 00:00:00
1019771,works great,1,456279,0.9989,427,2022-04-07 00:00:00
1019772,asking for a review already?,1,456280,-0.76,427,2022-04-07 00:00:00
1019773,just downloaded the app!,2,456280,0.6609,427,2022-04-07 00:00:00
1019774,This app gives you total control of your flight.,1,456281,0.8992,427,2022-04-07 00:00:00
1019775,terrible check in online.,1,456282,-0.9899,427,2022-04-07 00:00:00
1019776,the webpage kept freezing and the on line chat just left for 5 minutes.,2,456282,-0.9988,427,2022-04-07 00:00:00
1019777,if they have to wait that long they should wait before answering.,3,456282,-0.7535,427,2022-04-07 00:00:00
1019778,Love this app!,1,456283,0.9987,427,2022-04-07 00:00:00
1019779,Great app,1,456284,0.997,427,2022-04-07 00:00:00
1019780,I love the fact that I can pay for my baggage online and received my flight information ahead of time before I get to the airport,1,456285,0.9085,427,2022-04-06 00:00:00
1019781,Wow this app is garbage...,1,456286,-0.9993,427,2022-04-06 00:00:00
1019782,"I've tried to not let it bother me but wow...",2,456286,-0.8783,427,2022-04-06 00:00:00
1019783,"Compare this app to American airlines and it's garbage.",3,456286,-0.9716,427,2022-04-06 00:00:00
1019784,Not too bad,1,456287,-0.7829,427,2022-04-06 00:00:00
1019785,Once again the app will not download.,1,456288,-0.9878,427,2022-04-06 00:00:00
1019786,"The app doesn't need a makeover every 96 hrs.",2,456288,-0.9364,427,2022-04-06 00:00:00
1019787,Terrible!,3,456288,-0.9996,427,2022-04-06 00:00:00
1019788,great,1,456289,0.9922,427,2022-04-06 00:00:00
1019789,"Terrible service, will not try their best to help the customer, customer service is a great inconvenience.",1,456290,-0.9955,427,2022-04-06 00:00:00
1019790,"Refunds policy makes you lose all your money, you're better off walking to your destination than flying with these cash vampires.",2,456290,-0.9963,427,2022-04-06 00:00:00
1019791,passport identification should have a manual input when scan is not working,1,456291,-0.993,427,2022-04-06 00:00:00
1019792,app check-in quick and easy,1,456292,0.9834,427,2022-04-06 00:00:00
1019793,very buggy interface.,1,456293,-0.9961,427,2022-04-06 00:00:00
1019794,organization is haphazard at best.,2,456293,-0.9981,427,2022-04-06 00:00:00
1019795,The app has everything we needed for our flights.,1,456294,0.9823,427,2022-04-06 00:00:00
1019796,Do you cuments upload and holder.,2,456294,0.8731,427,2022-04-06 00:00:00
1019797,Changed and upgraded seats.,3,456294,0.9703,427,2022-04-06 00:00:00
1019798,Checked in easy.,4,456294,0.9384,427,2022-04-06 00:00:00
1019799,"App doesn't scan anything using Android (passport, vac record, etc), waste of time, probably the worst airline app out there!",1,456295,-0.9963,427,2022-04-06 00:00:00
1019800,Not right that you pay over 1000 for a flight and then have to pay 35 for a checked bag.,1,456296,-0.9861,427,2022-04-06 00:00:00
1019801,fab app works great,1,456297,0.9991,427,2022-04-06 00:00:00
1019802,Frustrating and stressful with coding errors.,1,456298,-0.9963,427,2022-04-06 00:00:00
1019803,It merged our first and middle names from our booking with Expedia.,2,456298,0.6149,427,2022-04-06 00:00:00
1019804,This seems to have blocked us from chekcing in,3,456298,-0.9752,427,2022-04-06 00:00:00
1019805,best app pf any airline!,1,456299,0.9981,427,2022-04-06 00:00:00
1019806,"With everything that's going on flights and close contact have been difficult when flying.",1,456300,0.5176,427,2022-04-05 00:00:00
1019807,"So far my experience has been nothing but wonderful with United Airlines to bad I can't say the same about my other flights.",2,456300,0.9464,427,2022-04-05 00:00:00
1019808,Thank you for Great service.,3,456300,0.9863,427,2022-04-05 00:00:00
1019809,cancelled flight.........,1,456301,-0.9958,427,2022-04-05 00:00:00
1019810,Easy Access to Accurate Information,1,456302,0.9979,427,2022-04-05 00:00:00
1019811,bought an upgraded seat for $247.,1,456303,-0.6498,427,2022-04-05 00:00:00
1019812,my first flight was late so I missed the up grade.,2,456303,-0.6695,427,2022-04-05 00:00:00
1019813,"I was told I'd get a refund , but I haven't seen it yet",3,456303,-0.9447,427,2022-04-05 00:00:00
1019814,"United Airlines app is absolutely thorough and a breeze to book, purchase or amend any detail of your trip.",1,456304,0.97,427,2022-04-05 00:00:00
1019815,This latest update takes a very long time.,1,456305,0.7601,427,2022-04-05 00:00:00
1019816,I am glad I stumbled on this before I needed to use the app for a flight.,2,456305,0.9739,427,2022-04-05 00:00:00
1019817,absolute garbage.,1,456306,-0.9993,427,2022-04-05 00:00:00
1019818,checking in using the app feels like wet trash smells and has finally convinced me to never fly United again.,2,456306,-0.9868,427,2022-04-05 00:00:00
1019819,"it has some hiccups, but it makes checking in easy",1,456307,0.9641,427,2022-04-05 00:00:00
1019820,"Seems fairly good, But after they asked me for my credit card information so I can buy drinks contact list on the plane, I entered in all the information they required.",1,456308,-0.7451,427,2022-04-05 00:00:00
1019821,"Continuing on with checking-in online, I had to pay the fee for baggage.",2,456308,-0.98,427,2022-04-05 00:00:00
1019822,They then asked me for all the credit card information again.,3,456308,0.6575,427,2022-04-05 00:00:00
1019823,Pretty idiotic.,4,456308,-0.9974,427,2022-04-05 00:00:00
